http://bit.ly/musedata-menu								
This spreadsheet controls the file list menu on the musedata website (http://www.musedata.org)								
The SHORTCUT column for each file must be unique and is required.  This value will be used for the downloaded filename, and also to access data on the server in the form:    http://pdf.musedata.org/id?beet-sym1-study-2008								
LEVEL_1 should almost always be the composer's name								
LEVEL_2 could either be a genre, a collection (such as WTC), or a work name.								
The menu system allows up to 5 levels of categorization for the files (level 6 and higher are not allowed)								
The files will be listed in the menu in the order they are placed in this spreadsheet (with the exception that if more Beethoven files are added after another compoer's entries, they will be moved to the end of the Beethoven list).								
The DATA_URL column is the link to the data used to produce the PDF.  This must be the "raw/master" link to the data (not to the webpage where you can edit the data file).  Note in particular that there will be a long alphanumeric code when viewing the raw file on Bitbucket.  This string should be replaced with "master" (which means the most recent version of the file). 								
The URL column is an optional link to the CCARH wiki page related to the given work.								
LEVEL_1	LEVEL_2	LEVEL_3	LEVEL_4	LEVEL_5	SHORTCUT	DATA_URL	URL	NOTES
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Violin 2		vivaldi-op03-no04-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Violin 3		vivaldi-op03-no04-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Violin 4		vivaldi-op03-no04-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Viola		vivaldi-op03-no04-vla	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vla.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Violoncello		vivaldi-op03-no04-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Continuo		vivaldi-op03-no04-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Violin 1		vivaldi-op03-no05-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Violin 2		vivaldi-op03-no05-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Violin 3		vivaldi-op03-no05-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Violin 4		vivaldi-op03-no05-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Viola 1		vivaldi-op03-no05-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Viola 2		vivaldi-op03-no05-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Violoncello		vivaldi-op03-no05-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A major, op. 3, no. 5, RV 519	Parts	Continuo		vivaldi-op03-no05-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no05/vivaldi-op03-no05-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Violin 1		vivaldi-op03-no06-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Violin 2		vivaldi-op03-no06-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Violin 3		vivaldi-op03-no06-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Violin 4		vivaldi-op03-no06-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Viola 1		vivaldi-op03-no06-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Viola 2		vivaldi-op03-no06-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Violoncello		vivaldi-op03-no06-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 6, RV 356	Parts	Continuo		vivaldi-op03-no06-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no06/vivaldi-op03-no06-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Violin 1		vivaldi-op03-no07-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Violin 2		vivaldi-op03-no07-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Violin 3		vivaldi-op03-no07-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Violin 4		vivaldi-op03-no07-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Viola		vivaldi-op03-no07-vla	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vla.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Violoncello		vivaldi-op03-no07-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in F major, op. 3, no. 7, RV 567	Parts	Continuo		vivaldi-op03-no07-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no07/vivaldi-op03-no07-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Violin 1		vivaldi-op03-no08-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Violin 2		vivaldi-op03-no08-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Violin 3		vivaldi-op03-no08-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Violin 4		vivaldi-op03-no08-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Viola 1		vivaldi-op03-no08-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Viola 2		vivaldi-op03-no08-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Violoncello		vivaldi-op03-no08-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in A minor, op. 3, no. 8, RV 522	Parts	Continuo		vivaldi-op03-no08-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no08/vivaldi-op03-no08-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Violin 1		vivaldi-op03-no09-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Violin 2		vivaldi-op03-no09-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Violin 3		vivaldi-op03-no09-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Violin 4		vivaldi-op03-no09-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Viola 1		vivaldi-op03-no09-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Viola 2		vivaldi-op03-no09-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Violoncello		vivaldi-op03-no09-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D major, op. 3, no. 9, RV 230	Parts	Continuo		vivaldi-op03-no09-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no09/vivaldi-op03-no09-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Violin 1		vivaldi-op03-no10-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Violin 2		vivaldi-op03-no10-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Violin 3		vivaldi-op03-no10-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Violin 4		vivaldi-op03-no10-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Viola 1		vivaldi-op03-no10-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Viola 2		vivaldi-op03-no10-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Violoncello		vivaldi-op03-no10-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in B minor, op. 3, no. 10, RV 580	Parts	Continuo		vivaldi-op03-no10-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no10/vivaldi-op03-no10-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Violin 1		vivaldi-op03-no11-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Violin 2		vivaldi-op03-no11-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Violin 3		vivaldi-op03-no11-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Violin 4		vivaldi-op03-no11-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Viola 1		vivaldi-op03-no11-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Viola 2		vivaldi-op03-no11-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Violoncello		vivaldi-op03-no11-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in D minor, op. 3, no. 11, RV 565	Parts	Continuo		vivaldi-op03-no11-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no11/vivaldi-op03-no11-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Violin 1		vivaldi-op03-no12-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Violin 2		vivaldi-op03-no12-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Violin 3		vivaldi-op03-no12-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Violin 4		vivaldi-op03-no12-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Viola 1		vivaldi-op03-no12-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Viola 2		vivaldi-op03-no12-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Violoncello		vivaldi-op03-no12-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in E major, op. 3, no. 12, RV 265	Parts	Continuo		vivaldi-op03-no12-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no12/vivaldi-op03-no12-cont.iff	http://vivaldi.ccarh.org	
